Start Experiment 02/07/2024 19:44:09

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 25.0, 78.62198634942372, 100.0, 1925.6080293586574
Experiment 1, 33.33333333333333, 75.67648780345917, 100.0, 1907.2316863724952
Experiment 2, 58.333333333333336, 71.62334147521427, 100.0, 1879.2582123040374
Experiment 3, 37.5, 55.69230532646179, 100.0, 1946.6269634973014
Experiment 4, 8.333333333333332, 57.59155774116516, 100.0, 1900.2491415240056
Summary,32.5 ± 16.32993161855452,                 67.84113573914482 ± 9.429448463358433,                 100.0 ± 0.0,                 1911.7948066112992 ± 22.877231885594355
End Experiment
Start Experiment 02/07/2024 21:30:16
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 29.166666666666668, 77.39065446172442, 100.0, 1952.6505284322345
Experiment 1, 25.0, 75.79970574378967, 100.0, 1934.4309527102075
Experiment 2, 20.833333333333336, 56.51916875839233, 100.0, 1867.1694990083015
Experiment 3, 37.5, 71.1757386525472, 100.0, 1946.1184371625288
Experiment 4, 16.666666666666664, 54.03869271278381, 100.0, 1926.332947682782
Summary,25.833333333333332 ± 7.168604389202189,                 66.98479206584749 ± 9.80489131318662,                 100.0 ± 0.0,                 1925.3404729992108 ± 30.479655394874715
End Experiment
