Start Experiment 02/07/2024 19:44:09

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 21:30:19
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 8.333333333333332, 40.881489992141724, 100.0, 1555.9875354241979
Experiment 1, 0.0, -1, 100.0, 1533.3473908317173
Experiment 2, 4.166666666666666, 71.92740106582642, 100.0, 1534.5002648684747
Experiment 3, 4.166666666666666, 5.398345708847046, 100.0, 1461.7223072113836
Experiment 4, 0.0, -1, 100.0, 1553.441116938695
Summary,3.333333333333333 ± 3.1180478223116173,                 23.241447353363036 ± 28.89693758535091,                 100.0 ± 0.0,                 1527.7997230548938 ± 34.33346067434812
End Experiment
